id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
h_095, 32759, 409363, 0.00, 32465, 407264, 0.03, 31815, 361814, 0.31, 31064, 345459, 2.65, 31064, 345467, 4.83, 31787, 361092, 5.62, 31064, 345467, 7.28, 31064, 345467, 9.47, 31064, 345467, 11.70, 31064, 345493, 13.35, 31064, 345467, 14.93, 31059, 345462, 16.71, 31064, 345467, 18.45
h_096, 34546, 421534, 0.00, 2559, 27350, 0.11, 0, 0, 0.12, 0, 0, 0.12, 0, 0, 0.13, 0, 0, 0.14, 0, 0, 0.14, 0, 0, 0.15, 0, 0, 0.15, 0, 0, 0.16, 0, 0, 0.17, 0, 0, 0.18, 0, 0, 0.19
h_097, 16381, 458925, 0.00, 16051, 455835, 0.02, 16031, 454823, 0.43, 16026, 454615, 5.48, 16026, 454675, 6.48, 16028, 454708, 7.78, 16026, 454675, 8.94, 16026, 454675, 9.91, 16026, 454675, 10.70, 16026, 454675, 11.38, 16026, 454675, 12.17, 16026, 454675, 12.94, 16026, 454675, 14.12
h_098, 32766, 503494, 0.00, 32475, 501156, 0.04, 32294, 470278, 1.09, 32106, 461601, 18.43, 32154, 466546, 24.29, 32176, 467134, 31.14, 32140, 466430, 38.19, 32154, 466546, 42.91, 32136, 466297, 49.83, 32136, 466503, 54.65, 32136, 466297, 60.65, 32136, 466329, 67.51, 32136, 466297, 74.62
h_099, 97898, 447979, 0.00, 89898, 435171, 0.09, 23963, 88122, 0.27, 23963, 88122, 2.93, 23963, 88122, 3.37, 23963, 88122, 3.83, 23963, 88122, 4.26, 23963, 88122, 4.68, 23963, 88122, 5.14, 23963, 88122, 5.53, 23963, 88122, 5.94, 23963, 88122, 6.23, 23963, 88122, 6.54
h_100, 75879, 508837, 0.00, 3882, 41339, 0.09, 690, 5803, 0.13, 535, 3728, 128.21, 537, 3950, 128.28, 635, 4931, 130.65, 537, 3950, 131.13, 537, 3950, 131.24, 537, 3950, 131.67, 538, 3985, 132.66, 537, 3950, 132.97, 537, 3950, 133.44, 537, 3950, 133.81
h_101, 65531, 618237, 0.00, 64757, 613941, 0.06, 59136, 508459, 0.79, 46916, 316924, 8.16, 46917, 316948, 13.29, 58842, 502757, 16.43, 46917, 316948, 22.15, 46917, 316948, 27.36, 46917, 316948, 32.10, 46917, 316948, 37.57, 46917, 316948, 43.91, 46942, 317644, 49.61, 46917, 316948, 54.35
h_102, 265009, 418956, 0.00, 3, 6, 0.35, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36, 0, 0, 0.36
h_104, 65499, 640429, 0.00, 64203, 632581, 0.06, 61310, 547514, 0.70, 58551, 497289, 5.12, 58551, 497291, 9.37, 61198, 545679, 11.31, 58551, 497291, 15.99, 58551, 497291, 20.89, 58551, 497291, 24.67, 58551, 497301, 29.30, 58551, 497291, 33.00, 58554, 497427, 36.13, 58551, 497291, 39.63
h_105, 65536, 652583, 0.00, 65181, 650588, 0.06, 61067, 579859, 0.79, 44909, 306105, 4.85, 44909, 306105, 8.28, 60992, 578314, 10.26, 44909, 306105, 13.79, 44909, 306105, 18.15, 44909, 306105, 21.83, 44909, 306105, 25.52, 44909, 306105, 29.09, 44914, 306222, 33.05, 44909, 306105, 36.62
h_106, 65530, 654158, 0.00, 65171, 652179, 0.06, 60032, 572310, 0.67, 43613, 295229, 6.09, 43613, 295229, 11.01, 59984, 571318, 13.47, 43613, 295229, 19.28, 43613, 295229, 24.49, 43613, 295229, 30.45, 43613, 295229, 35.90, 43613, 295229, 40.18, 43620, 295338, 44.44, 43613, 295229, 50.43
h_107, 32763, 699385, 0.00, 32333, 695314, 0.04, 32276, 690365, 0.59, 32259, 689482, 10.41, 32266, 689937, 13.11, 32270, 690126, 15.84, 32265, 689891, 17.97, 32266, 689937, 19.68, 32265, 689891, 22.45, 32265, 689895, 24.99, 32265, 689891, 28.39, 32265, 689891, 31.02, 32265, 689891, 33.83
h_108, 65536, 688044, 0.00, 34997, 207314, 0.71, 34997, 207314, 1.19, 34997, 207314, 1.88, 34997, 207314, 2.43, 34997, 207314, 2.98, 34983, 207254, 3.57, 34997, 207314, 4.12, 34997, 207314, 4.70, 34997, 207314, 5.24, 34997, 207314, 5.81, 34997, 207314, 6.38, 34997, 207314, 6.95
h_109, 8192, 839576, 0.00, 8192, 839576, 0.02, 8192, 839248, 0.34, 8192, 839200, 58.84, 8192, 839248, 59.47, 8192, 839248, 60.15, 8192, 839248, 60.77, 8192, 839248, 61.40, 8192, 839248, 62.13, 8192, 839248, 62.72, 8192, 839248, 63.54, 8192, 839248, 64.71, 8192, 839248, 65.46
h_110, 32768, 826394, 0.00, 32680, 825409, 0.07, 32667, 819212, 0.92, 32650, 818155, 44.41, 32660, 818945, 47.25, 32660, 818956, 50.70, 32659, 818902, 54.94, 32660, 818945, 57.80, 32659, 818902, 61.26, 32659, 818917, 63.71, 32659, 818902, 67.73, 32659, 818904, 72.03, 32659, 818902, 76.97
h_111, 77360, 828161, 0.00, 925, 2389, 0.18, 26, 54, 0.19, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.20, 26, 54, 0.21, 26, 54, 0.21
h_112, 8192, 944523, 0.00, 8192, 944523, 0.03, 8192, 940889, 0.60, 8191, 940554, 217.49, 8191, 940694, 219.19, 8191, 940694, 220.67, 8191, 940694, 221.87, 8191, 940694, 223.06, 8191, 940694, 224.40, 8191, 940694, 226.04, 8191, 940694, 227.58, 8191, 940694, 229.01, 8191, 940694, 230.58
h_113, 192409, 854377, 0.00, 3, 6, 0.92, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94, 0, 0, 0.94
h_114, 187341, 865700, 0.00, 173693, 844287, 0.20, 43852, 160915, 0.70, 43852, 160915, 7.04, 43852, 160915, 7.69, 43852, 160915, 8.38, 43852, 160915, 9.02, 43852, 160915, 9.68, 43852, 160915, 10.39, 43852, 160915, 10.98, 43852, 160915, 11.67, 43852, 160915, 12.46, 43852, 160915, 13.18
h_115, 262111, 1234877, 0.00, 131231, 576758, 0.34, 7838, 24254, 1.18, 5972, 13480, 2.94, 5991, 13557, 4.40, 7767, 23911, 5.79, 5991, 13557, 7.39, 5991, 13557, 8.47, 5991, 13557, 9.58, 5991, 13558, 10.76, 5991, 13557, 11.97, 5991, 13569, 13.30, 5991, 13557, 14.26
h_116, 299580, 1363755, 0.00, 274030, 1322966, 0.40, 75285, 275881, 1.20, 75285, 275881, 13.64, 75285, 275881, 15.02, 75285, 275881, 16.47, 75285, 275881, 17.68, 75285, 275881, 18.99, 75285, 275881, 20.70, 75285, 275881, 21.85, 75285, 275881, 23.52, 75285, 275881, 25.19, 75285, 275881, 26.95
h_117, 325729, 1469679, 0.00, 53155, 780225, 0.94, 33362, 583613, 1.63, 32742, 572102, 327.78, 32843, 578636, 330.94, 33222, 582681, 417.29, 32747, 578278, 506.79, 32843, 578636, 510.61, 32747, 578278, 587.86, 32776, 578386, 678.39, 32747, 578278, 767.97, 32747, 578278, 843.21, 32747, 578278, 929.63
h_118, 81306, 1768135, 0.00, 51620, 1242460, 0.22, 11505, 167566, 3.75, 6771, 68741, 804.20, 7016, 75566, 816.33, 9826, 120670, 877.91, 6969, 74754, 1043.44, 7016, 75567, 1052.48, 6895, 73270, 1223.94, 6959, 74397, 1380.53, 6925, 73381, 1555.58, 6932, 73656, 1721.99, 6921, 73263, 1888.38
h_119, 342573, 1619304, 0.00, 323730, 1590029, 0.46, 71796, 262729, 1.64, 71796, 262729, 15.91, 71796, 262729, 17.61, 71796, 262729, 19.28, 71796, 262729, 21.42, 71796, 262729, 23.34, 71796, 262729, 25.17, 71796, 262729, 26.74, 71796, 262729, 28.64, 71796, 262729, 30.46, 71796, 262729, 32.72
h_120, 32768, 2049515, 0.00, 32174, 2039595, 0.13, 32165, 2037874, 1.93, 32165, 2037824, 13.51, 32165, 2037874, 16.90, 32165, 2037874, 20.67, 32165, 2037874, 24.05, 32165, 2037874, 27.42, 32165, 2037874, 31.10, 32165, 2037874, 33.31, 32165, 2037874, 36.10, 32165, 2037874, 39.92, 32165, 2037874, 43.08
h_121, 16384, 2076651, 0.00, 16384, 2076651, 0.06, 16384, 2074086, 1.79, 16384, 2073945, 17.46, 16384, 2074086, 19.96, 16384, 2074086, 22.93, 16384, 2074086, 25.25, 16384, 2074086, 28.57, 16384, 2074086, 33.02, 16384, 2074086, 35.97, 16384, 2074086, 39.20, 16384, 2074086, 42.64, 16384, 2074086, 47.08
h_122, 2048, 2097152, 0.00, 2048, 2097152, 0.05, 2048, 2097152, 4.31, 2048, 2097152, 141.94, 2048, 2097152, 151.00, 2048, 2097152, 161.24, 2048, 2097152, 169.38, 2048, 2097152, 177.28, 2048, 2097152, 186.54, 2048, 2097152, 192.92, 2048, 2097152, 203.74, 2048, 2097152, 213.29, 2048, 2097152, 222.12
h_123, 4096, 2097152, 0.00, 4096, 2097152, 0.04, 4096, 2097152, 4.86, 4096, 2097152, 126.01, 4096, 2097152, 133.67, 4096, 2097152, 141.09, 4096, 2097152, 147.46, 4096, 2097152, 153.62, 4096, 2097152, 159.54, 4096, 2097152, 164.28, 4096, 2097152, 171.34, 4096, 2097152, 177.39, 4096, 2097152, 183.19
h_124, 8192, 2097152, 0.00, 8192, 2097152, 0.05, 8192, 2097152, 2.62, 8192, 2097152, 17.20, 8192, 2097152, 21.66, 8192, 2097152, 26.19, 8192, 2097152, 30.41, 8192, 2097152, 35.29, 8192, 2097152, 40.54, 8192, 2097152, 43.85, 8192, 2097152, 49.68, 8192, 2097152, 54.15, 8192, 2097152, 58.38
h_125, 16384, 2097152, 0.00, 16384, 2097152, 0.08, 16384, 2097152, 2.26, 16384, 2097152, 19.84, 16384, 2097152, 23.52, 16384, 2097152, 27.64, 16384, 2097152, 30.64, 16384, 2097152, 34.19, 16384, 2097152, 38.66, 16384, 2097152, 41.00, 16384, 2097152, 45.14, 16384, 2097152, 48.36, 16384, 2097152, 52.22
h_126, 65536, 2048311, 0.00, 65513, 2047962, 0.11, 65502, 2025125, 1.64, 65495, 2023390, 44.35, 65495, 2024784, 50.71, 65496, 2024823, 56.34, 65495, 2024784, 63.02, 65495, 2024784, 69.76, 65495, 2024784, 75.95, 65495, 2024789, 81.91, 65495, 2024784, 88.00, 65495, 2024786, 94.48, 65495, 2024784, 101.08
h_127, 32768, 2128971, 0.00, 32764, 2128921, 0.08, 32762, 2127714, 1.27, 32762, 2127644, 53.85, 32762, 2127714, 55.95, 32762, 2127714, 58.59, 32762, 2127714, 61.31, 32762, 2127714, 64.45, 32762, 2127714, 67.62, 32762, 2127714, 69.48, 32762, 2127714, 71.69, 32762, 2127714, 74.09, 32762, 2127714, 77.25
h_128, 32768, 2130600, 0.00, 32764, 2130565, 0.11, 32764, 2129479, 1.67, 32764, 2129414, 13.44, 32764, 2129479, 15.77, 32764, 2129479, 18.67, 32764, 2129479, 20.93, 32764, 2129479, 23.07, 32764, 2129479, 26.01, 32764, 2129479, 28.16, 32764, 2129479, 30.84, 32764, 2129479, 33.57, 32764, 2129479, 36.77
h_129, 32768, 2148521, 0.00, 32768, 2148521, 0.11, 32768, 2148521, 1.65, 32768, 2148521, 41.61, 32768, 2148521, 44.69, 32768, 2148521, 48.49, 32768, 2148521, 52.16, 32768, 2148521, 54.97, 32768, 2148521, 58.25, 32768, 2148521, 60.47, 32768, 2148521, 63.59, 32768, 2148521, 67.09, 32768, 2148521, 70.87
h_130, 16384, 2192284, 0.00, 16384, 2192284, 0.06, 16384, 2172703, 2.39, 16384, 2172032, 52.62, 16384, 2172693, 59.13, 16384, 2172693, 64.73, 16384, 2172693, 70.92, 16384, 2172693, 77.08, 16384, 2172693, 84.16, 16384, 2172699, 89.73, 16384, 2172693, 97.33, 16384, 2172698, 102.87, 16384, 2172693, 111.17
h_131, 16384, 2194576, 0.00, 16384, 2194576, 0.06, 16384, 2174477, 2.98, 16384, 2173797, 51.50, 16384, 2174471, 57.53, 16384, 2174471, 64.66, 16384, 2174471, 71.66, 16384, 2174471, 77.61, 16384, 2174471, 85.33, 16384, 2174475, 90.38, 16384, 2174471, 98.42, 16384, 2174473, 103.90, 16384, 2174471, 109.45
h_132, 65536, 2184865, 0.00, 65535, 2184855, 0.10, 65528, 2146479, 2.45, 65518, 2143629, 35.54, 65520, 2146126, 43.56, 65522, 2146208, 51.10, 65520, 2146126, 58.36, 65520, 2146126, 65.49, 65520, 2146126, 73.47, 65520, 2146138, 79.81, 65520, 2146126, 88.33, 65520, 2146126, 97.26, 65520, 2146126, 103.89
h_133, 131065, 2130456, 0.00, 130077, 2122014, 0.26, 129762, 2045613, 3.91, 129488, 2030078, 88.11, 129534, 2039514, 109.95, 129585, 2040787, 133.30, 129527, 2039401, 158.51, 129534, 2039514, 183.08, 129524, 2039303, 209.96, 129527, 2039634, 231.86, 129524, 2039303, 258.93, 129524, 2039321, 281.02, 129524, 2039303, 305.30
h_134, 131065, 2131741, 0.00, 129996, 2122528, 0.17, 129570, 2044096, 4.56, 129256, 2027754, 99.36, 129305, 2037346, 126.18, 129338, 2038290, 162.04, 129283, 2036896, 198.06, 129305, 2037346, 226.47, 129280, 2036797, 266.58, 129280, 2037090, 297.81, 129280, 2036797, 337.60, 129280, 2036811, 373.54, 129280, 2036797, 413.96
h_135, 32768, 2235835, 0.00, 32455, 2230585, 0.09, 32439, 2228690, 2.04, 32435, 2228247, 17.24, 32435, 2228281, 23.43, 32437, 2228507, 29.02, 32435, 2228281, 34.23, 32435, 2228281, 39.93, 32435, 2228281, 45.62, 32435, 2228286, 49.71, 32435, 2228281, 56.92, 32435, 2228281, 62.14, 32435, 2228281, 67.60
h_136, 32768, 2240608, 0.00, 32457, 2234920, 0.09, 32451, 2233599, 2.25, 32450, 2233409, 17.49, 32450, 2233460, 22.91, 32450, 2233460, 29.11, 32450, 2233460, 33.60, 32450, 2233460, 38.12, 32450, 2233460, 44.22, 32450, 2233466, 47.73, 32450, 2233460, 53.92, 32450, 2233460, 59.70, 32450, 2233460, 64.65
h_137, 32768, 2241646, 0.00, 32415, 2236524, 0.13, 32406, 2234885, 1.65, 32405, 2234702, 16.22, 32405, 2234751, 20.53, 32406, 2234874, 24.60, 32405, 2234751, 29.28, 32405, 2234751, 33.33, 32405, 2234751, 37.59, 32405, 2234762, 40.54, 32405, 2234751, 45.89, 32405, 2234751, 50.13, 32405, 2234751, 54.39
h_138, 32768, 2270902, 0.00, 32767, 2270888, 0.11, 32767, 2268068, 1.65, 32767, 2267940, 72.19, 32767, 2268068, 74.97, 32767, 2268068, 78.28, 32767, 2268068, 80.31, 32767, 2268068, 82.56, 32767, 2268068, 85.32, 32767, 2268068, 87.59, 32767, 2268068, 89.88, 32767, 2268068, 92.43, 32767, 2268068, 94.81
h_139, 16384, 2293868, 0.00, 16012, 2222774, 0.64, 16012, 2222774, 1.47, 16012, 2222774, 5.72, 16012, 2222774, 6.97, 16012, 2222774, 8.25, 16012, 2222774, 9.96, 16012, 2222774, 11.35, 16012, 2222774, 12.68, 16012, 2222774, 13.96, 16012, 2222774, 15.30, 16012, 2222774, 16.62, 16012, 2222774, 18.08
h_140, 131068, 2199584, 0.00, 128579, 2121072, 0.17, 90966, 989004, 6.03, 39201, 184347, 42.46, 39318, 185511, 72.95, 81038, 752252, 111.04, 39317, 185498, 140.68, 39318, 185511, 171.74, 39317, 185498, 203.09, 39323, 185542, 233.06, 39317, 185498, 264.74, 40765, 198343, 295.78, 39317, 185498, 325.65
h_141, 65536, 2321780, 0.00, 65533, 2321715, 0.11, 65528, 2256565, 2.97, 65492, 2249616, 47.06, 65496, 2254555, 59.57, 65499, 2254743, 74.74, 65495, 2254524, 88.77, 65496, 2254555, 102.00, 65494, 2254461, 119.97, 65494, 2254566, 134.12, 65494, 2254461, 150.72, 65494, 2254471, 164.71, 65494, 2254461, 181.40
h_142, 131069, 2294338, 0.00, 130569, 2289798, 0.17, 130333, 2195393, 4.53, 130081, 2177664, 85.37, 130113, 2188868, 115.05, 130142, 2189681, 141.79, 130108, 2188752, 171.34, 130113, 2188868, 199.74, 130104, 2188587, 232.03, 130106, 2188972, 258.59, 130104, 2188587, 291.99, 130104, 2188617, 322.22, 130104, 2188587, 355.52
h_143, 32768, 2412833, 0.00, 32768, 2412833, 0.08, 32768, 2404317, 2.44, 32767, 2403970, 191.07, 32767, 2404218, 195.31, 32767, 2404218, 200.47, 32768, 2404317, 203.81, 32767, 2404218, 207.57, 32767, 2404218, 211.62, 32767, 2404218, 215.44, 32767, 2404218, 220.58, 32767, 2404218, 224.56, 32767, 2404218, 229.48
h_144, 32768, 2416672, 0.00, 32768, 2416672, 0.08, 32768, 2408228, 1.50, 32765, 2407732, 155.09, 32767, 2408098, 159.38, 32767, 2408098, 163.12, 32767, 2408098, 167.40, 32767, 2408098, 172.35, 32767, 2408098, 176.01, 32767, 2408098, 179.67, 32767, 2408098, 183.48, 32767, 2408098, 187.05, 32767, 2408098, 191.48
h_145, 32768, 2416820, 0.00, 32768, 2416820, 0.08, 32768, 2408190, 1.52, 32768, 2407948, 30.29, 32768, 2408190, 32.93, 32768, 2408190, 36.06, 32768, 2408190, 38.50, 32768, 2408190, 41.72, 32768, 2408190, 44.80, 32768, 2408190, 47.50, 32768, 2408190, 50.74, 32768, 2408190, 54.75, 32768, 2408190, 58.67
h_146, 131071, 2322563, 0.00, 130160, 2288810, 0.27, 96678, 1190002, 4.88, 34905, 148820, 30.05, 34934, 149003, 53.53, 91737, 1045841, 80.47, 34934, 149003, 104.33, 34934, 149003, 128.58, 34934, 149003, 150.89, 34934, 149004, 174.01, 34934, 149003, 197.72, 35896, 157199, 219.51, 34934, 149003, 244.37
h_147, 32768, 2422154, 0.00, 32592, 2418187, 0.10, 32588, 2417389, 2.17, 32588, 2417355, 15.24, 32588, 2417389, 18.35, 32588, 2417389, 21.47, 32588, 2417389, 24.63, 32588, 2417389, 27.33, 32588, 2417389, 30.32, 32588, 2417389, 32.93, 32588, 2417389, 36.48, 32588, 2417389, 39.33, 32588, 2417389, 43.39
h_148, 432535, 2038645, 0.00, 408231, 2000993, 1.34, 91817, 336100, 3.38, 91817, 336100, 24.53, 91817, 336100, 27.38, 91817, 336100, 30.78, 91817, 336100, 33.12, 91817, 336100, 36.14, 91817, 336100, 39.63, 91817, 336100, 41.85, 91817, 336100, 44.88, 91817, 336100, 47.19, 91817, 336100, 50.02
h_149, 131071, 2340382, 0.00, 130213, 2313856, 0.17, 98422, 1235631, 5.51, 35048, 150979, 36.95, 35124, 151462, 64.16, 93178, 1077615, 88.36, 35124, 151462, 113.39, 35124, 151462, 139.50, 35124, 151462, 166.06, 35124, 151463, 192.52, 35124, 151462, 219.20, 35930, 158514, 244.82, 35124, 151462, 272.31
h_150, 65536, 2456589, 0.00, 65536, 2456589, 0.10, 65536, 2350296, 3.14, 65494, 2336553, 40.42, 65495, 2346664, 54.30, 65512, 2347536, 65.22, 65495, 2346664, 80.72, 65495, 2346664, 95.14, 65495, 2346664, 109.42, 65495, 2347705, 119.49, 65495, 2346664, 132.88, 65495, 2346706, 145.86, 65495, 2346664, 161.66
h_151, 65536, 2457973, 0.00, 65536, 2457973, 0.10, 65536, 2351158, 2.86, 65478, 2335265, 44.94, 65479, 2345997, 65.52, 65493, 2346894, 83.01, 65479, 2346036, 103.97, 65479, 2345997, 124.96, 65478, 2345951, 147.27, 65478, 2347202, 163.58, 65478, 2345951, 184.90, 65478, 2346032, 203.51, 65478, 2345951, 225.27
h_152, 65536, 2458355, 0.00, 65535, 2458351, 0.17, 65532, 2351854, 3.46, 65456, 2336233, 43.82, 65458, 2346369, 63.23, 65478, 2347313, 82.51, 65458, 2346377, 102.66, 65458, 2346369, 122.00, 65457, 2346321, 141.10, 65457, 2347401, 154.91, 65457, 2346321, 173.67, 65457, 2346388, 191.91, 65457, 2346321, 212.82
h_153, 32768, 2554765, 0.00, 32768, 2554765, 0.12, 32768, 2531231, 2.45, 32766, 2530340, 25.86, 32766, 2531048, 30.80, 32766, 2531048, 36.01, 32766, 2531048, 42.48, 32766, 2531048, 47.21, 32766, 2531048, 52.60, 32766, 2531048, 59.00, 32766, 2531048, 65.54, 32766, 2531048, 71.97, 32766, 2531048, 78.12
h_154, 32768, 2556720, 0.00, 32768, 2556720, 0.08, 32768, 2533362, 1.56, 32767, 2532371, 92.69, 32767, 2533227, 98.09, 32767, 2533227, 104.31, 32767, 2533227, 109.00, 32767, 2533227, 114.43, 32767, 2533227, 120.27, 32767, 2533227, 125.43, 32767, 2533227, 132.77, 32767, 2533228, 138.53, 32767, 2533227, 143.63
h_155, 131071, 2459701, 0.00, 130854, 2457829, 0.18, 130653, 2335334, 4.02, 130306, 2310151, 92.34, 130366, 2325882, 119.29, 130424, 2327570, 144.50, 130359, 2325715, 174.18, 130366, 2325882, 203.30, 130346, 2325347, 241.54, 130347, 2325999, 272.43, 130346, 2325347, 309.82, 130346, 2325384, 344.28, 130346, 2325347, 385.65
h_156, 32768, 2558829, 0.00, 32768, 2558829, 0.08, 32768, 2536077, 1.86, 32768, 2535323, 24.17, 32768, 2536076, 28.79, 32768, 2536076, 32.56, 32768, 2536076, 37.45, 32768, 2536076, 42.48, 32768, 2536076, 47.10, 32768, 2536077, 50.48, 32768, 2536076, 55.10, 32768, 2536076, 58.90, 32768, 2536076, 63.43
h_157, 281903, 2312497, 0.00, 84913, 797699, 14.55, 25953, 97379, 128.10, 24280, 79786, 240.03, 24498, 80816, 355.28, 25243, 92604, 509.03, 24280, 79786, 616.06, 24498, 80816, 726.82, 24280, 79786, 832.21, 24280, 79786, 940.18, 24280, 79786, 1052.03, 24280, 79787, 1160.52, 24280, 79786, 1261.08
h_158, 32768, 2614043, 0.00, 32691, 2612131, 0.10, 32682, 2610942, 1.45, 32680, 2610644, 18.90, 32680, 2610682, 24.16, 32682, 2610937, 28.94, 32680, 2610682, 34.30, 32680, 2610682, 41.54, 32680, 2610682, 47.13, 32680, 2610687, 50.59, 32680, 2610682, 55.86, 32680, 2610682, 62.37, 32680, 2610682, 69.08
h_159, 32768, 2621362, 0.00, 32677, 2619916, 0.13, 32670, 2618780, 2.45, 32670, 2618727, 18.01, 32670, 2618780, 22.38, 32670, 2618780, 26.17, 32670, 2618780, 30.19, 32670, 2618780, 34.26, 32670, 2618780, 39.05, 32670, 2618780, 42.29, 32670, 2618780, 46.33, 32670, 2618780, 50.22, 32670, 2618780, 53.88
h_160, 65536, 2593066, 0.00, 65536, 2593066, 0.12, 65536, 2470685, 1.99, 65136, 2440766, 17.43, 65136, 2440854, 28.12, 65496, 2467438, 35.88, 65136, 2440854, 47.02, 65136, 2440854, 57.80, 65136, 2440854, 69.06, 65136, 2441071, 78.78, 65136, 2440854, 89.66, 65137, 2441004, 97.91, 65136, 2440854, 109.70
h_161, 32768, 2684883, 0.00, 32768, 2684883, 0.13, 32768, 2684883, 2.57, 32768, 2684883, 45.65, 32768, 2684883, 49.85, 32768, 2684883, 54.96, 32768, 2684883, 58.83, 32768, 2684883, 63.58, 32768, 2684883, 68.06, 32768, 2684883, 71.58, 32768, 2684883, 75.96, 32768, 2684883, 80.33, 32768, 2684883, 84.93
h_162, 131072, 2587747, 0.00, 131072, 2587747, 0.23, 128, 1658, 1.25, 8, 16, 2.40, 8, 16, 4.03, 128, 1658, 5.43, 8, 16, 6.71, 8, 16, 8.24, 8, 16, 9.90, 8, 16, 11.49, 8, 16, 12.61, 8, 16, 13.92, 8, 16, 15.09
h_163, 32768, 2696696, 0.00, 32768, 2696696, 0.09, 32768, 2638149, 3.47, 32763, 2633282, 25.71, 32763, 2637097, 33.62, 32764, 2637217, 42.72, 32763, 2637097, 52.41, 32763, 2637097, 60.62, 32763, 2637097, 70.38, 32763, 2637480, 76.46, 32763, 2637097, 86.94, 32763, 2637107, 96.72, 32763, 2637097, 106.75
h_164, 131072, 2620644, 0.00, 130663, 2614061, 0.18, 128794, 2260493, 9.06, 112625, 1445560, 324.22, 113334, 1496912, 556.33, 119670, 1716796, 828.88, 113076, 1489663, 1051.93, 113334, 1496912, 1282.62, 113076, 1489666, 1535.35, 113095, 1494362, 1735.16, 113076, 1489666, 1959.36, 113844, 1515629, 2129.07, 113076, 1489663, 2375.14
h_165, 131072, 2622100, 0.00, 130969, 2620941, 0.18, 130815, 2459629, 6.05, 130430, 2423079, 121.98, 130496, 2446320, 157.95, 130548, 2448113, 189.90, 130481, 2445950, 232.19, 130496, 2446320, 268.23, 130468, 2445462, 316.15, 130468, 2447042, 353.96, 130468, 2445462, 400.38, 130470, 2445643, 439.13, 130468, 2445462, 484.13
h_166, 65536, 2728370, 0.00, 57452, 2124246, 3.03, 57452, 2124246, 5.97, 57452, 2124246, 12.01, 57452, 2124246, 15.56, 57452, 2124246, 19.54, 57452, 2124246, 23.59, 57452, 2124246, 27.11, 57452, 2124246, 30.89, 57452, 2124246, 34.27, 57452, 2124246, 37.78, 57452, 2124246, 41.30, 57452, 2124246, 45.14
h_167, 65536, 2731506, 0.00, 57531, 2126614, 3.48, 57531, 2126614, 6.29, 57531, 2126614, 11.87, 57531, 2126614, 15.82, 57531, 2126614, 19.67, 57531, 2126614, 23.75, 57531, 2126614, 27.95, 57531, 2126614, 32.14, 57531, 2126614, 35.75, 57531, 2126614, 39.88, 57531, 2126614, 43.54, 57531, 2126614, 47.18
h_168, 32768, 2794794, 0.00, 32746, 2794370, 0.11, 32741, 2793462, 1.98, 32739, 2793273, 21.88, 32739, 2793303, 27.94, 32740, 2793359, 33.86, 32739, 2793303, 40.42, 32739, 2793303, 45.75, 32739, 2793303, 52.48, 32739, 2793303, 57.38, 32739, 2793303, 63.99, 32739, 2793303, 69.53, 32739, 2793303, 75.86
h_169, 32768, 2808603, 0.00, 32723, 2807547, 0.10, 32720, 2806703, 1.33, 32719, 2806553, 28.40, 32720, 2806703, 30.89, 32720, 2806703, 34.26, 32720, 2806703, 36.71, 32720, 2806703, 39.00, 32720, 2806703, 42.09, 32720, 2806703, 44.34, 32720, 2806703, 47.22, 32720, 2806703, 49.93, 32720, 2806703, 52.73
